Name,description,altitudeMode,distance,angle,X,Y
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04148160965548,337.49999999999994,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04150989392674,337.49999999999994,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04151989392673,337.50000000339253,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04156232033360,5.91074417378060,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04187296482494,60.12821858184902,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04202948958337,66.60504469592662,-71.316,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04223197415068,72.06644705580086,-71.315,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04275120435012,77.73854719657965,-71.315,-40.147
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04307508704493,83.96975536481122,-71.315,-40.147
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04343564217248,89.43278918437346,-71.314,-40.147
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04371582068699,94.31367657269280,-71.314,-40.147
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04397754573355,98.29496222840190,-71.314,-40.147
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04466805279362,101.40612293307915,-71.313,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04557049392744,103.54268090067519,-71.312,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04670557101733,110.42307344850857,-71.311,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04672793169711,109.80534411206069,-71.311,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04756965611756,100.67139101654779,-71.310,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04805473343100,95.57977509788896,-71.310,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04845523311889,90.53624730856431,-71.309,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04877538933075,85.38934071057832,-71.309,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04900733760084,81.03855750869134,-71.309,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04928192820520,76.99220599506179,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04946874362212,113.95541890877946,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04949110430190,144.21747440738989,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04950524643753,112.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04951524643753,112.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04955767284439,112.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04956767284440,112.50000001017779,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04959595711564,112.50000001017779,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04960595711565,112.49999998982221,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04962009925127,112.49999998982221,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04965009925127,112.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04966424138689,112.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04973424138689,67.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04974838352252,67.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04977838352251,76.71747441960322,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04980074420229,76.71747441960322,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04981074420229,67.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04982488633792,67.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04983488633791,67.50000000508888,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04986317060916,67.50000000508888,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04987317060917,67.49999999660741,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04991559701604,22.49999999660740,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04992559701603,22.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04993973915166,22.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04994973915166,22.50000000000000,-71.308,-40.148
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.04996388128728,22.50000000000000,-71.308,-40.148
